CO_PROCEDIMENTO,NO_PROCEDIMENTO
04.16.03.008-4	PARATIREOIDECTOMIA TOTAL EM ONCOLOGIA
04.16.03.009-2	PAROTIDECTOMIA EM ONCOLOGIA
04.16.03.014-9	RESSECÇÃO EM CUNHA DE LÁBIO E SUTURA EM ONCOLOGIA
04.16.03.015-7	RESSECÇÃO PARCIAL DE LÁBIO COM ENXERTO OU RETALHO
04.16.03.016-5	RESSECÇÃO TOTAL DE LÁBIO E RECONSTRUÇÃO COM
04.16.03.017-3	MAXILECTOMIA PARCIAL EM ONCOLOGIA
04.16.03.018-1	MAXILECTOMIA TOTAL EM ONCOLOGIA
04.16.03.019-0	PELVIGLOSSOMANDIBULECTOMIA EM ONCOLOGIA
04.16.03.020-3	PAROTIDECTOMIA TOTAL AMPLIADA EM ONCOLOGIA
04.16.03.021-1	FARINGECTOMIA PARCIAL EM ONCOLOGIA
04.16.03.022-0	FARINGECTOMIA TOTAL EM ONCOLOGIA
04.16.03.023-8	RESSECÇÃO DE TUMOR DE RINOFARINGE EM ONCOLOGIA
04.16.03.024-6	EXENTERAÇÃO DE ÓRBITA EM ONCOLOGIA
04.16.03.025-4	LARINGECTOMIA PARCIAL EM ONCOLOGIA
04.16.03.026-2	LARINGECTOMIA TOTAL EM ONCOLOGIA
04.16.03.027-0	TIREOIDECTOMIA TOTAL EM ONCOLOGIA
04.16.03.028-9	RECONSTRUÇÃO PARA FONAÇÂO EM ONCOLOGIA
04.16.03.029-7	TRAQUEOSTOMIA TRANSTUMORAL EM ONCOLOGIA
04.16.03.030-0	MANDIBULECTOMIA PARCIAL EM ONCOLOGIA
04.16.03.031-9	MANDIBULECTOMIA TOTAL EM ONCOLOGIA
04.16.03.032-7	RESSECÇÃO DE PAVILHÃO AURICULAR EM ONCOLOGIA
04.16.03.033-5	LIGADURA DE CARÓTIDA EM ONCOLOGIA
04.16.03.034-3	RESSECCAO DE TUMOR GLOMICO EM ONCOLOGIA
04.16.03.035-1	RESSECÇÃO DE LESÃO MALIGNA DE MUCOSA BUCAL EM
04.16.03.036-0	RESSECÇÃO DE TUMOR TIREOIDIANO POR VIA
04.16.04.001-2	ANASTOMOSE BILEO-DIGESTIVA EM ONCOLOGIA
04.16.04.002-0	COLEDOCOSTOMIA COM OU SEM COLECISTECTOMIA EM
04.16.04.003-9	ESOFAGOGASTRECTOMIA COM TORACOTOMIA EM
04.16.04.004-7	ESOFAGOCOLOPLASTIA OU ESOFAGOGASTROPLASTIA EM
04.16.04.005-5	ESOFAGOGASTRECTOMIA TRANS -HIATAL EM ONCOLOGIA
04.16.04.007-1	GASTRECTOMIA TOTAL EM ONCOLOGIA
04.16.04.010-1	HEPATECTOMIA PARCIAL EM ONCOLOGIA
04.16.04.011-0	PANCREATECTOMIA PARCIAL EM ONCOLOGIA
04.16.04.012-8	DUODENOPANCREATECTOMIA EM ONCOLOGIA
04.16.04.014-4	RESSECÇÃO DE TUMOR RETROPERITONIAL COM
04.16.04.017-9	ALCOOLIZAÇÃO PERCUTÂNEA DE CARCINOMA HEPÁTICO
04.16.04.018-7	TRATAMENTO DE CARCINOMA HEPÁTICO POR
04.16.04.019-5	QUIMIOEMBOLIZAÇÃO DE CARCINOMA HEPÁTICO
04.16.04.020-9	LAPAROTOMIA EXPLORADORA COM RESSECÇÃO COMPLETA
04.16.04.021-7	GASTRECTOMIA PARCIAL EM ONCOLOGIA
04.16.04.022-5	METASTASECTOMIA HEPÁTICA EM ONCOLOGIA
04.16.04.023-3	COLECISTECTOMIA EM ONCOLOGIA
04.16.04.024-1	RESSECÇÃO AMPLIADA DE VIA BILIAR EXTRA-HEPÁTICA EM
04.16.04.025-0	RESSECÇÃO DE TUMOR RETROPERITONIAL EM ONCOLOGIA
04.16.04.026-8	RESSECÇÃO ALARGADA DE TUMOR DE PARTES MOLES DE
04.16.04.027-6	RESSECÇÃO ALARGADA DE TUMOR DE INTESTINO EM
04.16.04.028-4	IMPLANTAÇÃO ENDOSCÓPICA DE STENT ESOFÁGICO
04.16.04.029-2	PERITONECTOMIA EM ONCOLOGIA
04.16.04.030-6	QUIMIOPERFUSÃO INTRAPERITONEAL HIPERTÉRMICA
04.16.04.031-4	GASTRECTOMIA VIDEOLAPAROSCÓPICA EM ONCOLOGIA
04.16.04.032-2	ESOFAGOGASTRECTOMIA VIDEOLAPAROSCÓPICA EM
04.16.04.033-0	LAPARATOMIA EXPLORADORA VIDEOLAPAROSCÓPICA EM
04.16.04.034-9	PANCREATECTOMIA PARCIAL VIDEOLAPAROSCÓPICA EM
04.16.05.001-8	AMPUTAÇÃO ABDOMINO-PERINEAL DE RETO EM ONCOLOGIA
04.16.05.002-6	COLECTOMIA PARCIAL (HEMICOLECTOMIA) EM ONCOLOGIA
04.16.05.003-4	COLECTOMIA TOTAL EM ONCOLOGIA
04.16.05.005-0	EXCISÃO LOCAL DE TUMOR DO RETO EM ONCOLOGIA
04.16.05.007-7	RETOSSIGMOIDECTOMIA ABDOMINAL EM ONCOLOGIA
04.16.05.009-3	EXENTERAÇÃO PÉLVICA POSTERIOR EM ONCOLOGIA
04.16.05.010-7	EXENTERAÇÃO PÉLVICA TOTAL EM ONCOLOGIA
04.16.05.011-5	PROCTOCOLECTOMIA TOTAL EM ONCOLOGIA
04.16.05.012-3	COLECTOMIA VIDEOLAPAROSCÓPICA EM ONCOLOGIA
04.16.06.001-3	AMPUTACAO CONICA DO COLO DO UTERO EM ONCOLOGIA
04.16.06.002-1	ANEXECTOMIA UNI / BILATERAL EM ONCOLOGIA
04.16.06.003-0	COLPECTOMIA EM ONCOLOGIA
04.16.06.005-6	HISTERECTOMIA COM RESSECÇÃO DE ÓRGÃOS CONTÍGUOS
04.16.06.006-4	HISTERECTOMIA TOTAL AMPLIADA EM ONCOLOGIA
04.16.06.008-0	TRAQUELECTOMIA RADICAL EM ONCOLOGIA
04.16.06.009-9	VULVECTOMIA TOTAL AMPLIADA C/ LINFADENECTOMIA EM
04.16.06.010-2	VULVECTOMIA PARCIAL EM ONCOLOGIA
04.16.06.011-0	HISTERECTOMIA COM OU SEM ANEXECTOMIA (UNI /
04.16.06.012-9	LAPAROTOMIA PARA AVALIAÇÃO DE TUMOR DE OVÁRIO EM
04.16.06.013-7	HISTERECTOMIA VIDEOLAPAROSCÓPICA CO OU SEM
04.16.08.001-4	EXCISÂO E ENXERTO DE PELE EM ONCOLOGIA
04.16.08.003-0	EXCISÃO E SUTURA DE LESÃO NA PELE COM PLASTICA EM Z
04.16.08.008-1	RECONSTRUÇÃO COM RETALHO MIOCUTÂNEO (QUALQUER
04.16.08.009-0	RECONSTRUÇÃO POR MICROCIRURGIA (QUALQUER PARTE)
04.16.08.011-1	RECONSTRUÇÃO COM RETALHO OSTEOMIOCUTÂNEO EM
04.16.08.012-0	EXTIRPAÇÃO MÚLTIPLA DE LESÃO DA PELE OU TECIDO
04.16.09.001-0	AMPUTAÇÃO / DESARTICULAÇÃO DE MEMBROS INFERIORES
04.16.09.002-8	AMPUTAÇÃO / DESARTICULAÇÃO DE MEMBROS SUPERIORES
04.16.09.003-6	HEMIPELVECTOMIA EM ONCOLOGIA
04.16.09.007-9	SACRALECTOMIA (ENDOPELVECTOMIA) EM ONCOLOGIA
04.16.09.010-9	RESSECÇÃO DE TUMOR ÓSSEO COM SUBSTITUIÇÃO
04.16.09.011-7	DESARTICULAÇÃO INTERESCAPULO-TORÁCICA EM
04.16.09.012-5	DESARTICULAÇÃO ESCAPULO-TORÁCICA INTERNA EM
04.16.09.013-3	RESSECÇÃO DE TUMOR DE PARTES MOLES EM ONCOLOGIA
04.16.11.001-0	LOBECTOMIA PULMONAR EM ONCOLOGIA
04.16.11.002-9	PNEUMOMECTOMIA RADICAL EM ONCOLOGIA
04.16.11.003-7	TORATECTOMIA EM ONCOLOGIA
04.16.11.004-5	TORACECTOMIA SIMPLES EM ONCOLOGIA
04.16.11.005-3	TORACOTOMIA/MEDIASTINOSTOMIA EXPLORADORA COM
04.16.11.006-1	SEGMENTECTOMIA PULMONAR EM ONCOLOGIA
04.16.11.007-0	RESSECÇAO PULMONAR EM CUNHA EM ONCOLOGIA
04.16.11.008-8	TIMECTOMIA EM ONCOLOGIA
04.16.12.002-4	MASTECTOMIA RADICAL COM LINFADENECTOMIA AXILAR EM
04.16.12.003-2	MASTECTOMIA SIMPLES EM ONCOLOGIA
04.16.12.004-0	RESSECÇÃO DE LESÃO NÃO PALPÁVEL DE MAMA COM
04.16.12.005-9	SEGMENTECTOMIA/QUADRANTECTOMIA/SETORECTOMIA DE
04.17.01.001-0	ANESTESIA OBSTETRICA P/ CESARIANA
04.17.01.002-8	ANALGESIA OBSTETRICA P/ PARTO NORMAL
04.17.01.003-6	ANESTESIA OBSTETRICA P/CESARIANA EM GESTACAO DE
04.17.01.004-4	ANESTESIA GERAL
04.17.01.005-2	ANESTESIA REGIONAL
04.17.01.006-0	SEDACAO
04.18.01.001-3	CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTIA DE
04.18.01.002-1	CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTO
04.18.01.003-0	CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE
04.18.01.004-8	IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/
04.18.01.005-6	IMPLANTE DE CATETER DUPLO LUMEN NA IRA (INCLUI
04.18.01.006-4	IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE
04.18.01.007-2	IMPLANTE DE CATETER TENCKHOFF OU SIMILAR DE LONGA
04.18.01.008-0	IMPLANTE DE CATETER TIPO TENCKHOFF OU SIMILAR P/
04.18.01.009-9	IMPLANTE DE CATETER TIPO TENCKOFF OU SIMILAR P/DPI
04.18.02.001-9	INTERVENCAO EM FÍSTULA ARTERIO-VENOSA
04.18.02.002-7	LIGADURA DE FISTULA ARTERIO-VENOSA
04.18.02.003-5	RETIRADA DE CATETER TIPO TENCKHOFF / SIMILAR DE
05.01.01.001-7	COLETA DE SANGUE EM HEMOCENTRO P/ EXAMES DE
05.01.01.002-5	IDENTIFICACAO DE DOADOR APARENTADO DE CELULAS-
05.01.01.005-0	IDENTIFICACAO DE DOADOR VOLUNTÁRIO DE CÉLULAS
05.01.01.006-8	IDENTIFICAÇÃO DE DOADOR NÃO APARENTADO DE
05.01.01.007-6	CONFIRMAÇÃO DE IDENTIFICAÇÃO DE DOADOR NÃO
05.01.01.009-2	CONFIRMACAO DE TIPIFICACAO DE DOADOR NÃO
05.01.01.010-6	IDENTIFICAÇÃO DE DOADOR APARENTADO DE CÉLULAS
05.01.02.003-9	CONFIRMAÇAO DE IDENTIFICAÇÃO DE RECEPTOR DE
05.01.02.004-7	IDENTIFICAÇÃO/CONFIRMAÇÃO DE RECEPTOR DE CÉLULAS
05.01.03.001-8	COLETA, ACONDICIONAMENTO E TRANSPORTE
05.01.03.002-6	FORNECIMENTO, ACONDICIONAMENTO E TRANSPORTE
05.01.03.003-4	FORNECIMENTO, ACONDICIONAMENTO E TRANSPORTE
05.01.03.004-2	IDENTIFICACAO INTERNACIONAL DE DOADOR NAO
05.01.03.005-0	IDENTIFICACAO INTERNACIONAL DE DOADOR NAO
05.01.03.006-9	COLETA E ACONDICIONAMENTO DE MEDULA OSSEA NO
05.01.03.007-7	MOBILIZAÇÃO, COLETA E ACONDICIONAMENTO DE CELULAS
05.01.03.008-5	TRANSPORTE DE MEDULA OSSEA OU DE CELULAS TRONCO
05.01.03.009-3	PROCESSAMENTO DE CRIOPRESERVAÇÃO DE MEDULA
05.01.03.010-7	FORNECIMENTO E ACONDICIONAMENTO E TRANSPORTE NO
05.01.03.011-5	COLETA, IDENTIFICAÇÃO, TESTES DE SEGURANÇA,
05.01.03.012-3	TRANPORTE DE UNIDADE DE CELULAS TRONCO
05.01.04.001-3	AUTO-PROVA CRUZADA EM RECEPTOR DE RIM (AUTO
05.01.04.006-4	PROVAS CRUZADAS EM RECEPTORES DE DOADORES
05.01.04.008-0	IDENTIFICAÇÃO DE DOADOR FALECIDO DE ÓRGÃOS
05.01.04.009-9	IDENTIFICAÇÃO DE DOADOR VIVO DE RIM- (POR DOADOR
05.01.04.011-0	PROVAS CRUZADAS EM DOADORES DE MEDULA ÓSSEA
05.01.04.012-9	PROVAS CRUZADAS EM DOADORES VIVOS DE ÓRGÃOS
05.01.05.001-9	AVALIAÇÃO DE REATIVIDADE DO RECEPTOR CONTRA PAINEL
05.01.05.003-5	AVALIAÇÃO DE REATIVIDADE EM RECEPTORES NÂO
05.01.05.004-3	EXAMES DE PACIENTES EM LISTA DE ESPERA PARA
05.01.05.005-1	IDENTIFICAÇÃO DE RECEPTOR DE ÓRGÃOS
05.01.06.001-4	ANGIOGRAFIA CEREBRAL P/ DIAGNOSTICO DE MORTE
05.01.06.002-2	CINTILOGRAFIA RADIOISOTOPICA CEREBRAL P/
05.01.06.003-0	ECO DOPPLER COLORIDO CEREBRAL P/ DIAGNOSTICO DE
05.01.06.004-9	ELETROENCEFALOGRAMA P/ DIAGNOSTICO DE MORTE
05.01.06.005-7	EXAME COMPLEMENTAR PARA DIAGNÓSTICO DE MORTE
05.01.07.001-0	SOROLOGIA DE POSSIVEL DOADOR DE CORNEA E ESCLERA
05.01.07.002-8	SOROLOGIA DE POSSIVEL DOADOR DE ORGAO OU TECIDO
05.01.07.003-6	TIPAGEM SANGUINEA ABO E OUTROS EXAMES
05.01.07.004-4	EXAMES PARA A INCLUSAO EM LISTA DE CANDIDATOS A
05.01.07.005-2	EXAMES PARA INCLUSÃO EM LISTA DE CANDIDATOS A
05.01.07.008-7	EXAMES PARA INVESTIGAÇÃO CLÍNICA NO DOADOR VIVO DE
05.01.07.009-5	EXAMES PARA INVESTIGAÇÃO CLÍNICA NO DOADOR VIVO DE
05.01.07.010-9	EXAMES PARA INVESTIGAÇÃO CLÍNICA NO DOADOR VIVO DE
05.01.07.011-7	EXAMES PARA INVESTIGAÇÃO CLÍNICA NO DOADOR VIVO DE
05.01.07.012-5	EXAMES PARA INCLUSÃO EM LISTA DE CANDIDATOS A
05.01.07.013-3	EXAMES PARA INCLUSÃO EM LISTA DE CANDIDATOS A
05.01.07.014-1	EXAMES PARA INCLUSÃO EM LISTA DE CANDIDATOS A
05.01.08.001-5	BIOPSIA E EXAME ANATOMO-CITOPATOLOGICO EM PACIENTE
05.01.08.002-3	CONTAGEM DE CD4/CD3 EM PACIENTE TRANSPLANTADO
05.01.08.003-1	DOSAGEM DE CICLOSPORINA (EM PACIENTE
05.01.08.004-0	DOSAGEM DE SIROLIMO (EM PACIENTE TRANSPLANTADO)
05.01.08.005-8	DOSAGEM DE TACROLIMO (EM PACIENTE TRANSPLANTADO)
05.01.08.006-6	EXAMES DE RADIOLOGIA EM PACIENTE TRANSPLANTADO
05.01.08.007-4	EXAMES MICROBIOLOGICOS EM PACIENTE TRANSPLANTADO
05.01.08.008-2	SOROLOGIA EM PACIENTE TRANSPLANTADO
05.01.08.009-0	ULTRASSONOGRAFIA DE ORGAO TRANSPLANTADO
05.01.08.010-4	DOSAGEM DE EVEROLIMO (EM PACIENTE TRANSPLANTADO)
05.02.01.001-0	AVALIACAO CLINICA DE MORTE ENCEFALICA EM MAIOR DE 2
05.02.01.002-9	AVALIAÇÃO CLINICA DE MORTE ENCEFÁLICA EM MENOR DE 2
05.03.01.001-4	AÇÕES RELACIONADAS A DOAÇÃO DE ÓRGÃOS E TECIDOS
05.03.01.002-2	AÇÕES RELACIONADAS A DOAÇÃO DE ÓRGÃOS E TECIDOS
05.03.02.001-0	HEPATECTOMIA PARCIAL P/ TRANSPLANTE (DOADOR VIVO)
05.03.02.002-8	NEFROURETERECTOMIA UNILATERAL P/ TRANSPLANTE
05.03.03.001-5	MANUTENCAO HEMODINAMICA DE POSSIVEL DOADOR E
05.03.03.002-3	RETIRADA DE CORAÇÃO (PARA TRANSPLANTE)
05.03.03.003-1	RETIRADA DE CORACAO P/ PROCESSAMENTO DE VALVULA /
05.03.03.004-0	RETIRADA DE FÍGADO (PARA TRANSPLANTE)
05.03.03.005-8	RETIRADA DE GLOBO OCULAR UNI / BILATERAL (P/
05.03.03.006-6	RETIRADA DE PÂNCREAS (PARA TRANSPLANTE)
05.03.03.007-4	RETIRADA DE PULMÕES (PARA TRANSPLANTE)
05.03.03.008-2	RETIRADA UNI / BILATERAL DE RIM (PARA TRANSPLANTE) -
05.03.03.009-0	RETIRADA DE TECIDO ÓSTEO -FASCIO-CONDRO-
05.03.03.010-4	RETIRADA DE PELE PARA TRANSPLANTE
05.03.04.001-0	COORDENACAO DE SALA CIRURGICA P/ RETIRADA DE
05.03.04.002-9	DESLOCAMENTO INTERESTADUAL DE EQUIPE PROFISSIONAL
05.03.04.003-7	DESLOCAMENTO DE EQUIPE PROFISSIONAL P/ RETIRADA DE
05.03.04.004-5	DIARIA DE UNIDADE DE TERAPIA INTENSIVA DE PROVÁVEL
05.03.04.005-3	ENTREVISTA FAMILIAR P/ DOAÇÃO DE ORGAOS DE
05.03.04.006-1	ENTREVISTA FAMILIAR PARA DOAÇÃO DE TECIDOS DE
05.03.04.008-8	CAPTAÇÃO DE ÓRGÃO EFETIVAMENTE TRANSPLANTADO
05.04.01.001-8	CONTAGEM DE CELULAS ENDOTELIAIS DA CORNEA
05.04.01.002-6	PROCESSAMENTO DE CORNEA / ESCLERA
05.04.01.003-4	SEPARACAO E AVALIACAO BIOMICROSCOPICA DA CORNEA
05.04.02.001-3	PROCESSAMENTO DE TECIDO MUSCULOESQUELETICO (05-25
05.04.02.002-1	PROCESSAMENTO DE TECIDO MUSCULOESQUELETICO (101-
05.04.02.003-0	PROCESSAMENTO DE TECIDO MUSCULOESQUELETICO (201-
05.04.02.004-8	PROCESSAMENTO DE TECIDO MUSCULOESQUELETICO (26-50
05.04.02.005-6	PROCESSAMENTO DE TECIDO MUSCULOESQUELETICO (51-
05.04.03.002-7	PROCESSAMENTO DE VALVULA CARDIACA HUMANA
05.04.04.001-4	PROCESSAMENTO DE PELE EM GLICEROL (ATÉ 1000 CM²)
05.04.04.002-2	PROCESSAMENTO DE PELE EM GLICEROL ( ATÉ 500 CM²)
05.05.01.001-1	TRANSPLANTE ALOGÊNICO DE CÉLULAS-TRONCO
05.05.01.002-0	TRANSPLANTE ALOGÊNICO DE CÉLULAS-TRONCO
05.05.01.003-8	TRANSPLANTE ALOGÊNICO DE CÉLULAS-TRONCO
05.05.01.004-6	TRANSPLANTE ALOGÊNICO DE CÉLULAS-TRONCO
05.05.01.005-4	TRANSPLANTE ALOGÊNICO DE CÉLULAS-TRONCO
05.05.01.006-2	TRANSPLANTE ALOGÊNICO DE CÉLULAS-TRONCO
05.05.01.007-0	TRANSPLANTE AUTOGENICO DE CELULAS-TRONCO
05.05.01.008-9	TRANSPLANTE AUTOGENICO DE CELULAS-TRONCO
05.05.01.009-7	TRANSPLANTE DE CORNEA
05.05.01.012-7	TRANSPLANTE DE ESCLERA
05.05.01.013-5	TRANSPLANTE DE CÓRNEA (EM CIRURGIAS COMBINADAS OU
05.05.02.001-7	PARTICIPACAO DE EQUIPE NEFROLOGICA EM TRANSPLANTE
05.05.02.002-5	PARTICIPACAO DE EQUIPE NEFROLOGICA EM TRANSPLANTE
05.05.02.004-1	TRANSPLANTE DE CORACAO
05.05.02.005-0	TRANSPLANTE DE FIGADO (ORGAO DE DOADOR FALECIDO)
05.05.02.006-8	TRANSPLANTE DE FIGADO (ORGAO DE DOADOR VIVO)
05.05.02.007-6	TRANSPLANTE DE PANCREAS
05.05.02.008-4	TRANSPLANTE DE PULMAO UNILATERAL
05.05.02.009-2	TRANSPLANTE DE RIM (ORGAO DE DOADOR FALECIDO)
05.05.02.010-6	TRANSPLANTE DE RIM (ORGAO DE DOADOR VIVO)
05.05.02.012-2	TRANSPLANTE DE PULMÃO BILATERAL
05.06.01.001-5	ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE
05.06.01.005-8	AVALIAÇÃO DO POSSÍVEL DOADOR FALECIDO DE ORGÃOS
05.06.01.006-6	ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE
05.06.01.007-4	ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE
05.06.01.008-2	ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE
05.06.01.009-0	ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE
05.06.01.010-4	ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE
05.06.01.011-2	ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE
05.06.01.012-0	ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE
05.06.01.013-9	ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE
05.06.01.014-7	ACOMPANHAMENTO DE DOADOR VIVO POS-DOAÇAO DE RIM
05.06.01.015-5	ACOMPANHAMENTO DE DOADOR VIVO POS-DOAÇAO DE
05.06.01.016-3	ACOMPANHAMENTO DE DOADOR VIVO POS-DOAÇAO DE
05.06.01.017-1	ACOMPANHAMENTO DE PACIENTES NO PRÉ TRANSPLANTE
05.06.01.018-0	ACOMPANHAMENTO DE PACIENTES NO PRÉ TRANSPLANTE
05.06.01.019-8	ACOMPANHAMENTO DE PACIENTES NO PRÉ TRANSPLANTE
05.06.01.020-1	ACOMPANHAMENTO DE PACIENTES NO PRÉ TRANSPLANTE
05.06.01.021-0	ACOMPANHAMENTO DE PACIENTES NO PRÉ TRANSPLANTE
05.06.02.001-0	INTERCORRENCIA POS TRANSPLANTE ALOGÊNICO DE
05.06.02.002-9	INTERCORRENCIA POS-TRANSPLANTE AUTOGENICO DE
05.06.02.003-7	TRATAMENTO DE INTERCORRENCIA POS-TRANSPLANTE
05.06.02.004-5	TRATAMENTO DE INTERCORRÊNCIA PÓS-TRANSPLANTE DE
05.06.02.005-3	TRATAMENTO DE INTERCORRÊNCIA PÓS-TRANSPLANTE DE
05.06.02.006-1	TRATAMENTO DE INTERCORRENCIA PÓS TRANSPLANTE DE
05.06.02.007-0	TRATAMENTO DE INTERCORRÊNCIA PÓS TRANSPLANTE DE
05.06.02.009-6	TRATAMENTO DE INTERCORRENCIA PÓS TRANSPLANTE DE
05.06.02.010-0	TRATAMENTO DE INTERCORRENCIA PÓS TRANSPLANTE
05.06.02.011-8	TRATAMENTO DE INTERCORRENCIA PÓS TRANSPLANTE
05.06.02.013-4	TRATAMENTO DE INTERCORRENCIA PÓS TRANSPLANTE DE
06.03.01.001-6	METILPREDNISOLONA 500 MG INJENTAVEL (POR AMPOLA)
06.03.02.001-1	CICLOSPORINA 50MG (POR CAPSULA)
06.03.02.002-0	CICLOSPORINA 100MG (POR CAPSULA)
06.03.02.003-8	CICLOSPORINA 100MG/ML SOLUCAO ORAL
06.03.02.004-6	CICLOSPORINA 25MG (POR CAPSULA)
06.03.02.005-4	CICLOSPORINA 50 MG INJETAVEL (POR FRASCO-AMPOLA)
06.03.02.009-7	IMUNOGLOBULINA OBTIDA/COELHO ANTITIMÓCITOS
06.03.03.001-7	IMUNOGLOBULINA ANTI-RHO (D) (FRASCO AMPOLA DE 2 ML E
06.03.03.003-3	IMUNOGLOBULINA HUMANA 1,0 G INJETAVEL (POR FRASCO)
06.03.04.001-2	CABERGOLINA 0,5 MG (POR COMPRIMIDO)
06.03.05.001-8	ABCIXIMABE
06.03.05.002-6	CLORIDRATO DE TIROFIBANA
06.03.05.003-4	ESTREPTOQUINASE 250000 UI
06.03.05.004-2	ALTEPLASE 10MG INJETÁVEL ( POR FRASCO AMPOLA)
06.03.05.005-0	ALTEPLASE 20MG INJETÁVEL (POR FRASCO AMPOLA)
06.03.05.006-9	ALTEPLASE 50MG INJETÁVEL (POR FRASCO AMPOLA)
06.03.05.008-5	TENECTEPLASE - TNK 40 MG INJETÁVEL (POR FRASCO
06.03.05.009-3	TENECTEPLASE-TNK 50 MG INJETÁVEL ( POR FRASCO
06.03.05.010-7	CLOPIDOGREL 75MG (COMPRIMIDO)
06.03.05.011-5	TENECTEPLASE 40 MG INJETÁVEL (POR FRASCO AMPOLA) DE
06.03.05.012-3	TENECTEPLASE 50 MG INJETÁVEL (POR FRASCO AMPOLA) DE
06.03.06.001-3	SURFACTANTE FRASCO-AMPOLA
06.03.07.001-9	ALBUMINA HUMANA 20 POR CENTO (FRASCO-AMPOLA DE 50
06.03.08.001-4	BASILIXIMABE 20 MG INJETAVEL (POR FRASCO-AMPOLA) P/
06.03.08.002-2	CICLOSPORINA 10 MG P/ TRANSPLANTE (POR CAPSULA)
06.03.08.003-0	CICLOSPORINA 100 MG P/ TRANSPLANTE (POR CAPSULA)
06.03.08.004-9	CICLOSPORINA 25 MG P/ TRANSPLANTE (POR CAPSULA)
06.03.08.005-7	CICLOSPORINA 50 MG P/ TRANSPLANTE (POR CAPSULA)
06.03.08.006-5	DACLIZUMABE 5 MG/ ML INJETAVEL P/ TRANSPLANTE (POR
06.03.08.008-1	IMUNOGLOBULINA HUMANA ANTI-HEPATITE B (POR DOSE DE
06.03.08.010-3	IMUNOGLOBULINA OBTIDA/COELHO ANTITIMÓCITOS
06.03.08.012-0	METILPREDNISOLONA 500MG INJETAVEL P/TRANSPLANTE
06.03.08.013-8	MICOFENOLATO DE MOFETILA 500MG P/ TRANSPLANTE (POR
06.03.08.014-6	MICOFENOLATO DE SODIO 360MG P/ TRANSPLANTE (POR
06.03.08.016-2	SIROLIMO 1MG P/ TRANSPLANTE (POR DRAGEA)
06.03.08.017-0	SIROLIMO 1MG/ML SOLUCAO ORAL P/ TRANSPLANTE (POR
06.03.08.018-9	SIROLIMO 2 MG P/ TRANSPLANTE (POR DRAGEA)
06.03.08.019-7	TACROLIMO 0,5 MG P/TRANSPLANTE (FRASCO-AMPOLA)
06.03.08.020-0	TACROLIMO 1 MG P/ TRANSPLANTE (POR CAPSULA)
06.03.08.021-9	TACROLIMO 5 MG P/ TRANSPLANTE (POR CAPSULA)
06.03.08.022-7	MICOFENOLATO DE SODIO 180MG P/TRANSPLANTE (POR
06.03.08.027-8	EVEROLIMO 0,5 MG PARA TRANSPLANTE (POR COMPRIMIDO)
06.03.08.028-6	EVEROLIMO 0,75 MG PARA TRANSPLANTE (POR
06.03.08.029-4	EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO)
06.04.01.001-0	MESALAZINA 400 MG (POR COMPRIMIDO)
06.04.01.002-8	MESALAZINA 500 MG (POR COMPRIMIDO)
06.04.01.003-6	MESALAZINA 800 MG - POR COMPRIMIDO
06.04.01.004-4	MESALAZINA 250 MG (POR SUPOSITORIO)
06.04.01.005-2	MESALAZINA 500 MG (POR SUPOSITORIO)
06.04.01.006-0	MESALAZINA 1000 MG (POR SUPOSITORIO)
06.04.01.007-9	MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
06.04.01.008-7	MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
06.04.01.009-5	SULFASSALAZINA 500 MG (POR COMPRIMIDO)
06.04.01.010-9	MESALAZINA 2 G GRÂNULOS DE LIBERAÇÃO PROLONGADA
06.04.02.001-5	DEFERASIROX 125 MG (POR COMPRIMIDO)
06.04.02.002-3	DEFERASIROX 250 MG (POR COMPRIMIDO)
06.04.02.003-1	DEFERASIROX 500 MG (POR COMPRIMIDO)
06.04.02.004-0	DEFERIPRONA 500 MG (POR COMPRIMIDO)
06.04.02.005-8	DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-
06.04.03.001-0	BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)
06.04.03.003-7	CABERGOLINA 0,5 MG (POR COMPRIMIDO)
06.04.03.004-5	PRAMIPEXOL 0,125 MG (POR COMPRIMIDO)
